,State,County,PCT_OBESE_ADULTS13,FMRKT16,FFR14,GROC09,GROC14,GROCPTH14,PCT_LACCESS_CHILD15,FFRPTH14,FMRKTPTH16,FFRPTH14,PCT_OBESE_ADULTS08,PCT_DIABETES_ADULTS13,PCT_DIABETES_ADULTS08,CHILDPOVRATE15,PCT_HSPA15
753,IN,Noble,31.8,3,26,8,9,0.189004158,1.691680271553229,0.546012012,0.0629749359754818,0.546012012,29.3,11.8,9.1,14.2,25.299999999999997
754,IN,Ohio,30.4,1,2,1,1,0.165700083,,0.331400166,0.16857720836143,0.331400166,29.3,12.4,10.0,15.6,25.299999999999997
755,IN,Orange,35.4,3,14,5,4,0.203811271,2.407290038264783,0.713339448,0.155159038013964,0.713339448,30.0,11.6,11.0,24.3,25.299999999999997
756,IN,Owen,34.0,1,7,2,2,0.095378893,0.14546684504545493,0.333826124,0.0479846449136276,0.333826124,29.9,14.1,10.2,24.8,25.299999999999997
757,IN,Parke,33.6,2,5,2,2,0.116056403,2.544874233588177,0.290141009,0.119047619047619,0.290141009,29.8,12.5,10.2,25.0,25.299999999999997
758,IN,Perry,32.8,2,14,4,4,0.205613241,5.963082823701727,0.719646345,0.105451861225351,0.719646345,30.5,12.6,9.5,18.0,25.299999999999997
759,IN,Pike,36.4,1,5,5,3,0.237642586,1.6822794967971195,0.396070976,0.0804440511624165,0.396070976,29.8,12.6,10.7,16.2,25.299999999999997
760,IN,Porter,31.9,3,111,14,12,0.071823601,8.058375004239243,0.664368311,0.0178793856643086,0.664368311,30.6,9.4,9.8,14.8,25.299999999999997
761,IN,Posey,29.1,2,10,4,3,0.117462803,4.983839063195176,0.391542678,0.0785052598524101,0.391542678,29.4,12.7,10.4,12.9,25.299999999999997
762,IN,Pulaski,31.5,0,9,4,2,0.15423768,0.618953684927449,0.694069561,0.0,0.694069561,30.0,12.2,10.3,21.1,25.299999999999997
763,IN,Putnam,31.5,2,23,3,4,0.106332075,1.0223995903258172,0.611409432,0.0534245111657228,0.611409432,29.4,10.0,9.3,17.6,25.299999999999997
764,IN,Randolph,35.6,0,8,4,4,0.157579578,3.656791285365634,0.315159155,0.0,0.315159155,30.9,14.2,11.1,27.1,25.299999999999997
765,IN,Ripley,32.7,3,15,9,8,0.280731305,0.7257426773240023,0.526371197,0.104000554669625,0.526371197,28.9,13.7,10.0,15.4,25.299999999999997
766,IN,Rush,32.6,1,10,4,2,0.118399242,0.7183054278823943,0.591996211,0.0600636674875368,0.591996211,29.9,14.0,10.3,20.4,25.299999999999997
767,IN,St. Joseph,30.0,5,211,40,46,0.171886794,7.493937342803009,0.78843725,0.0185776228816866,0.78843725,29.6,9.9,9.6,24.5,25.299999999999997
768,IN,Scott,29.5,1,19,5,4,0.168690958,0.8004653581932136,0.801282051,0.0421407501053519,0.801282051,28.6,12.7,10.0,24.0,25.299999999999997
769,IN,Shelby,33.1,1,23,8,7,0.157024608,3.063053732599784,0.515937998,0.0225611406912734,0.515937998,31.2,11.4,10.2,17.2,25.299999999999997
770,IN,Spencer,30.5,0,10,5,5,0.240373059,5.59626876669244e-06,0.480746118,0.0,0.480746118,29.0,10.8,10.4,12.0,25.299999999999997
771,IN,Starke,36.1,1,8,7,5,0.216694115,1.4783833119491248,0.346710583,0.0434612542917989,0.346710583,30.3,13.6,11.1,23.0,25.299999999999997
772,IN,Steuben,33.7,1,21,6,7,0.204034045,4.195112922464794,0.612102134,0.0293117598780631,0.612102134,30.9,10.4,10.5,16.0,25.299999999999997
773,IN,Sullivan,32.9,0,11,4,3,0.142517815,1.1491888011545146,0.522565321,0.0,0.522565321,29.4,13.0,9.5,20.9,25.299999999999997
774,IN,Switzerland,32.0,1,5,2,2,0.191350938,1.6745029177091773,0.478377344,0.0949938254013489,0.478377344,28.9,13.4,10.2,28.3,25.299999999999997
775,IN,Tippecanoe,26.4,4,137,22,22,0.120169986,4.632001416570674,0.748331276,0.0212699206100213,0.748331276,28.5,6.9,7.9,17.8,25.299999999999997
776,IN,Tipton,31.1,1,10,1,2,0.129743756,2.4125994150848835,0.64871878,0.0658674746410223,0.64871878,29.2,10.8,10.6,12.9,25.299999999999997
777,IN,Union,30.0,0,4,1,1,0.138007176,,0.552028705,0.0,0.552028705,29.4,12.8,10.4,20.3,25.299999999999997
778,IN,Vanderburgh,33.3,3,161,35,40,0.219772975,4.463671035274464,0.884586222,0.01650882396641,0.884586222,28.1,11.9,9.7,24.8,25.299999999999997
779,IN,Vermillion,33.1,0,7,5,3,0.191168037,2.6763517930511473,0.446058752,0.0,0.446058752,30.6,14.3,10.9,18.5,25.299999999999997
780,IN,Vigo,32.8,1,93,17,17,0.157152762,6.461915878627504,0.859718049,0.00926517867897082,0.859718049,31.8,11.5,9.7,25.2,25.299999999999997
781,IN,Wabash,31.6,2,26,5,7,0.217040804,1.9252097357176021,0.806151556,0.0629683269315534,0.806151556,31.3,13.9,10.8,18.1,25.299999999999997
782,IN,Warren,32.1,0,0,2,2,0.239463602,1.1314957179097602,0.0,0.0,0.0,30.5,12.2,10.7,16.3,25.299999999999997
783,IN,Warrick,29.4,2,29,10,8,0.130827978,7.967513943938514,0.474251419,0.032001024032769,0.474251419,30.0,10.9,9.6,9.8,25.299999999999997
784,IN,Washington,30.6,1,10,6,6,0.215223474,2.4622881859505097,0.35870579,0.0361402240693892,0.35870579,29.4,10.9,9.9,22.9,25.299999999999997
785,IN,Wayne,29.6,2,43,10,7,0.103441652,3.379271786461628,0.635427288,0.0300444658093979,0.635427288,27.9,11.5,9.9,28.4,25.299999999999997
786,IN,Wells,28.4,1,13,3,2,0.071782356,2.0509809192055184,0.466585313,0.0357794554366882,0.466585313,29.6,11.8,10.2,13.8,25.299999999999997
787,IN,White,34.7,1,18,4,3,0.122684333,3.7249491821397642,0.736105999,0.0416684028501188,0.736105999,31.4,14.5,10.8,17.9,25.299999999999997
788,IN,Whitley,32.0,0,20,6,6,0.179624585,1.2813443700754656,0.598748615,0.0,0.598748615,29.7,10.6,9.3,11.3,25.299999999999997
789,IA,Adair,32.4,2,3,3,2,0.268312316,1.3747415022452094,0.402468473,0.282007896221094,0.402468473,27.7,11.6,9.3,16.5,
790,IA,Adams,30.8,1,2,1,1,0.258064516,1.3726493982969423,0.516129032,0.270782561603033,0.516129032,28.9,10.1,9.0,20.2,
791,IA,Allamakee,33.6,2,3,6,7,0.498646531,1.6496254569220097,0.213705656,0.144050705848459,0.213705656,27.6,9.1,8.8,17.0,
792,IA,Appanoose,35.4,0,8,7,5,0.394913514,2.4948775813993946,0.631861622,0.0,0.631861622,28.7,11.6,8.7,25.2,
793,IA,Audubon,31.2,1,1,2,1,0.172592337,1.4478895804073197,0.172592337,0.17611835153223,0.172592337,29.1,11.7,9.1,15.3,
794,IA,Benton,34.4,5,6,4,3,0.11682243,3.4587964147891044,0.23364486,0.194560099614771,0.23364486,28.8,10.0,7.4,10.3,
795,IA,Black Hawk,29.9,6,80,22,24,0.180590984,5.871747892562515,0.601969947,0.0451453680852345,0.601969947,27.5,9.5,7.9,16.8,
796,IA,Boone,32.4,1,8,4,4,0.151325994,2.552174977082502,0.302651988,0.0376903361977989,0.302651988,31.4,9.1,8.0,11.4,
797,IA,Bremer,32.4,3,13,5,5,0.20225719,2.3740976133259024,0.525868695,0.120977498185338,0.525868695,27.3,9.4,7.9,7.1,
798,IA,Buchanan,35.2,1,7,4,3,0.142599106,4.896472119863728,0.332731248,0.0476371951219512,0.332731248,28.7,9.5,8.0,14.4,
799,IA,Buena Vista,33.0,1,9,4,4,0.19438235,2.325970383011436,0.437360288,0.0491835530198702,0.437360288,28.8,10.1,8.4,19.1,
800,IA,Butler,33.8,0,1,6,4,0.266560043,9.963542985775208,0.066640011,0.0,0.066640011,27.7,10.0,8.5,11.8,
801,IA,Calhoun,32.4,2,4,3,4,0.4054328,0.551516043168484,0.4054328,0.203128173877717,0.4054328,29.2,10.7,9.4,16.5,
802,IA,Carroll,30.7,2,15,7,6,0.291800409,1.171110151768976,0.729501021,0.0978617213876792,0.729501021,27.8,8.9,8.5,10.5,
803,IA,Cass,35.2,4,9,6,6,0.446162998,5.85447142157692,0.669244497,0.304020673405792,0.669244497,30.9,10.7,9.0,19.7,
804,IA,Cedar,32.4,3,9,5,3,0.162946065,5.090943170151106,0.488838195,0.162566381272353,0.488838195,29.7,10.6,7.8,9.7,
805,IA,Cerro Gordo,33.2,3,38,10,10,0.231192491,3.7249898039308285,0.878531465,0.0696540515439981,0.878531465,27.1,10.4,9.0,14.7,
806,IA,Cherokee,37.5,0,9,3,3,0.253464008,1.6790419880309313,0.760392024,0.0,0.760392024,28.3,11.3,9.3,14.2,
807,IA,Chickasaw,32.7,1,5,5,2,0.16307893,3.804546275085393,0.407697326,0.0831739166597355,0.407697326,28.1,10.4,8.4,13.6,
808,IA,Clarke,30.5,1,4,3,3,0.325485516,1.9372937818470386,0.433980688,0.107422924051993,0.433980688,27.7,10.2,8.2,18.2,
809,IA,Clay,33.8,2,20,3,2,0.121102028,2.431367969581245,1.211020285,0.122451478601604,1.211020285,28.6,9.3,8.3,15.7,
810,IA,Clayton,32.1,6,13,4,5,0.282613611,0.7225631531291689,0.734795388,0.341102899374645,0.734795388,29.1,9.2,8.5,16.6,
811,IA,Clinton,33.4,3,25,7,7,0.14567855,5.009720582105953,0.520280535,0.0634128812699486,0.520280535,29.5,12.1,8.6,18.2,
812,IA,Crawford,34.2,2,9,4,5,0.290225215,6.79947152139711,0.522405387,0.118063754427391,0.522405387,29.8,11.7,8.3,18.4,
813,IA,Dallas,29.8,4,41,7,11,0.142118863,1.639101022638754,0.529715762,0.047328316531781,0.529715762,29.4,8.4,6.5,6.0,
814,IA,Davis,32.7,1,4,1,2,0.227764492,2.789930816796984,0.455528983,0.112866817155756,0.455528983,27.5,10.6,7.9,21.0,
815,IA,Decatur,33.1,1,5,2,2,0.242042842,2.4120375120280477,0.605107104,0.122835032551284,0.605107104,27.2,9.7,8.1,27.1,
816,IA,Delaware,33.9,2,5,4,2,0.114955742,2.069530698942907,0.287389355,0.115426790558089,0.287389355,28.7,10.6,7.9,12.9,
817,IA,Des Moines,31.3,3,32,5,6,0.149049807,6.589493353009845,0.794932307,0.0754925891441657,0.794932307,30.9,11.1,8.4,22.6,
818,IA,Dickinson,33.4,1,18,5,3,0.177147919,3.1360187440176333,1.062887511,0.0579945485124398,1.062887511,27.9,9.6,8.9,10.7,
819,IA,Dubuque,28.5,3,72,12,16,0.166026772,4.206398378240345,0.747120473,0.0309268785501479,0.747120473,26.3,9.6,7.5,13.9,
820,IA,Emmet,33.2,1,6,3,5,0.500500501,5.910085476721559,0.600600601,0.10354110581901,0.600600601,28.8,10.7,8.6,19.0,
821,IA,Fayette,37.7,4,7,3,5,0.245784791,1.2256131447420116,0.344098707,0.199461454074,0.344098707,29.0,10.4,8.4,18.1,
822,IA,Floyd,31.0,2,6,2,2,0.124401319,4.437328518565141,0.373203956,0.126000126000126,0.373203956,28.6,12.1,9.0,18.1,
823,IA,Franklin,32.6,1,5,1,3,0.287466462,3.612938532204757,0.47911077,0.0983284169124877,0.47911077,29.1,10.2,9.0,17.3,
824,IA,Fremont,32.9,1,3,4,3,0.42722871,17.993070549675448,0.42722871,0.143884892086331,0.42722871,29.3,9.5,8.7,17.0,
825,IA,Greene,29.6,1,8,1,1,0.108695652,2.5427445782161953,0.869565217,0.110975474420153,0.869565217,28.4,10.4,8.9,16.5,
826,IA,Grundy,31.7,1,3,4,5,0.404040404,2.8832786672313016,0.242424242,0.0812149760415821,0.242424242,28.0,11.0,8.6,8.6,
827,IA,Guthrie,35.9,2,5,3,4,0.373064727,2.658162578611028,0.466330908,0.188235294117647,0.466330908,28.1,9.4,8.2,13.6,
828,IA,Hamilton,30.6,1,4,4,4,0.264602765,4.318494883386352,0.264602765,0.0663305916688777,0.264602765,28.7,10.3,8.2,15.6,
829,IA,Hancock,35.4,4,3,4,3,0.27205949,2.640316485961635,0.27205949,0.369173973234887,0.27205949,29.8,9.9,8.9,12.2,
830,IA,Hardin,34.8,4,6,6,6,0.346600427,3.240403272306262,0.346600427,0.232207128758853,0.346600427,28.3,10.5,8.8,16.5,
831,IA,Harrison,32.3,1,7,4,5,0.349064507,3.9595424218352826,0.48869031,0.0706763728885434,0.48869031,29.2,11.7,8.4,13.2,
832,IA,Henry,34.6,1,9,4,3,0.148389969,7.580369222090991,0.445169907,0.0505740150710565,0.445169907,28.4,11.5,8.0,16.4,
833,IA,Howard,31.1,6,3,4,1,0.105831305,9.315072075749038,0.317493915,0.642948992713245,0.317493915,27.6,10.3,8.6,15.7,
834,IA,Humboldt,31.8,1,4,3,3,0.31120332,3.33275538072269,0.414937759,0.105407399599452,0.414937759,28.3,9.7,8.7,14.5,
835,IA,Ida,28.2,1,2,2,3,0.426015337,0.30175928199348706,0.284010224,0.143163922691482,0.284010224,28.4,10.1,8.8,13.1,
836,IA,Iowa,30.7,2,7,4,6,0.366412214,3.611996871022024,0.427480916,0.122616639077923,0.427480916,29.7,8.7,8.7,8.2,
837,IA,Jackson,33.1,3,5,4,3,0.153988297,5.129350707239319,0.256647161,0.154067378800329,0.256647161,29.0,11.7,8.2,17.6,
838,IA,Jasper,32.2,3,19,6,6,0.162725103,4.078661961254953,0.51529616,0.0817260542661,0.51529616,31.6,9.7,8.6,12.9,
839,IA,Jefferson,27.5,1,11,3,2,0.115440115,2.810131745466449,0.634920635,0.0552791597567717,0.634920635,29.0,10.6,8.3,20.0,
840,IA,Johnson,23.0,4,106,22,20,0.140560979,3.8601309081131476,0.744973188,0.0272949975093315,0.744973188,23.4,5.4,5.6,12.7,
841,IA,Jones,37.6,3,5,5,4,0.195560771,3.511953706022677,0.244450963,0.146778218112432,0.244450963,28.3,10.2,7.9,14.3,
842,IA,Keokuk,29.9,0,4,4,3,0.293226469,5.932191979767501,0.390968625,0.0,0.390968625,28.3,11.0,8.6,18.1,
843,IA,Kossuth,32.7,3,10,7,7,0.459860728,11.656104882135173,0.656943897,0.198491464867011,0.656943897,27.4,11.0,8.8,15.1,
844,IA,Lee,31.9,4,19,7,7,0.19837896,4.040732038127712,0.538457178,0.115556839520439,0.538457178,28.5,11.1,8.3,22.9,
845,IA,Linn,31.0,10,160,26,28,0.12858724,6.406576850936722,0.734784226,0.0451139352434574,0.734784226,29.2,10.3,8.0,12.2,
846,IA,Louisa,37.4,1,3,4,3,0.268793119,0.3303022006870062,0.268793119,0.089750493627715,0.268793119,29.2,9.8,8.2,15.8,
847,IA,Lucas,33.8,1,3,1,1,0.114929318,5.082354152748483,0.344787955,0.115647045217995,0.344787955,28.8,11.6,8.1,24.1,
848,IA,Lyon,31.9,2,5,7,5,0.427972267,2.6229478737121315,0.427972267,0.170154840905224,0.427972267,27.1,9.3,8.0,9.1,
849,IA,Madison,34.2,1,3,2,2,0.128131206,4.718823280731182,0.19219681,0.0630994447248864,0.19219681,28.5,10.0,8.0,10.3,
850,IA,Mahaska,31.9,2,9,3,3,0.134108181,5.574709688276261,0.402324542,0.0901672602677968,0.402324542,28.2,10.1,8.1,16.7,
851,IA,Marion,33.1,3,19,6,9,0.269743743,3.309301263231289,0.569459014,0.0903913947392208,0.569459014,29.8,9.8,8.2,10.6,
852,IA,Marshall,34.7,4,22,8,9,0.220231978,5.629382787260283,0.538344834,0.0992260369120857,0.538344834,29.9,10.7,8.6,17.3,
853,IA,Mills,34.7,1,2,3,4,0.269705347,2.5524809306412775,0.134852673,0.0667913438418381,0.134852673,28.7,10.9,7.6,13.5,
854,IA,Mitchell,30.3,3,4,5,5,0.463864923,5.847503025128193,0.371091938,0.278732695345164,0.371091938,28.5,9.7,8.7,14.7,
855,IA,Monona,32.8,0,5,2,2,0.222321032,2.9323879954930976,0.555802579,0.0,0.555802579,27.5,11.8,9.1,18.0,
856,IA,Monroe,32.4,2,3,2,2,0.249968754,5.809649820382823,0.374953131,0.254129606099111,0.374953131,28.0,10.7,8.4,16.0,
857,IA,Montgomery,37.6,1,6,3,3,0.287880242,4.432772075375559,0.575760484,0.097799511002445,0.575760484,28.4,10.5,9.3,19.6,
858,IA,Muscatine,34.2,3,34,12,9,0.20977554,5.398346061352205,0.792485374,0.0698649278062413,0.792485374,30.2,9.2,7.3,16.2,
859,IA,O'Brien,31.6,3,10,7,7,0.498007968,6.5527407121603005,0.711439954,0.21398002853067,0.711439954,28.5,9.6,9.1,12.3,
860,IA,Osceola,34.4,1,2,2,2,0.321646832,4.113162946683086,0.321646832,0.16490765171504,0.321646832,28.1,11.5,8.4,14.7,
861,IA,Page,35.3,2,8,4,4,0.258131131,4.933115981941137,0.516262261,0.129946072379962,0.516262261,29.2,12.0,9.0,24.0,
862,IA,Palo Alto,35.7,1,7,3,4,0.439608748,4.978246107968952,0.769315309,0.110533878633801,0.769315309,28.1,10.6,9.0,15.6,
863,IA,Plymouth,32.2,3,12,5,5,0.201013106,0.8031108070792002,0.482431455,0.119047619047619,0.482431455,29.4,9.8,8.1,10.2,
864,IA,Pocahontas,31.9,3,3,4,4,0.560381059,4.543484154931683,0.420285794,0.435666569851873,0.420285794,28.8,11.9,9.8,20.8,
865,IA,Polk,29.2,15,334,61,76,0.165266971,3.858300325971833,0.726304848,0.0316425655792172,0.726304848,27.1,8.6,8.1,14.7,
866,IA,Pottawattamie,36.0,2,70,13,12,0.128854909,8.656467221540748,0.751653638,0.0213716312966169,0.751653638,29.5,11.5,7.6,18.7,
867,IA,Poweshiek,32.1,1,9,5,5,0.267838012,4.432899855767379,0.482108421,0.0539578049964927,0.482108421,28.6,10.5,8.5,12.6,
868,IA,Ringgold,34.9,0,3,2,2,0.395961196,1.7941761143969206,0.593941794,0.0,0.593941794,27.9,11.4,9.3,24.9,
869,IA,Sac,33.0,0,2,5,5,0.498256104,8.929248916282956,0.199302441,0.0,0.199302441,29.0,10.4,9.5,14.3,
870,IA,Scott,31.8,7,127,26,25,0.145868706,2.749537793435905,0.741013029,0.0405858274290618,0.741013029,26.5,8.7,7.7,16.7,
871,IA,Shelby,29.4,1,6,3,4,0.334784064,5.91245762526419,0.502176096,0.0847457627118644,0.502176096,27.9,11.0,8.9,11.3,
872,IA,Sioux,29.0,2,23,9,8,0.230673856,1.205152847593971,0.663187336,0.0573098744913749,0.663187336,26.7,8.9,7.2,8.0,
873,IA,Story,27.1,5,66,10,12,0.127560512,3.0241059815381273,0.701582813,0.0514986095375425,0.701582813,26.2,6.7,5.9,9.5,
874,IA,Tama,31.3,2,6,4,5,0.286516532,4.424158269756819,0.343819838,0.115480108551302,0.343819838,27.7,9.9,8.8,16.5,
875,IA,Taylor,30.9,0,0,2,2,0.325573824,1.074391121108471,0.0,0.0,0.0,28.0,10.2,8.7,20.3,
876,IA,Union,37.8,1,5,2,3,0.239693193,4.175226834962933,0.399488655,0.0805152979066023,0.399488655,26.9,11.8,8.5,19.6,
877,IA,Van Buren,35.7,3,2,6,5,0.669523299,12.63280955474605,0.26780932,0.412597992023105,0.26780932,28.2,9.9,8.4,24.7,
878,IA,Wapello,35.6,3,23,7,6,0.170396456,11.124643093587313,0.653186414,0.0857583900291579,0.653186414,28.7,12.8,9.1,22.1,
879,IA,Warren,31.1,4,21,5,5,0.10426224,3.753023038644738,0.43790141,0.080497474391741,0.43790141,31.9,10.4,7.3,8.9,
880,IA,Washington,31.5,2,10,4,4,0.181241504,1.6012217245638085,0.453103761,0.0897625779812396,0.453103761,28.7,9.4,7.9,14.9,
881,IA,Wayne,33.3,0,1,3,3,0.469116497,9.755055866701499,0.156372166,0.0,0.156372166,29.1,11.6,9.0,26.2,
882,IA,Webster,31.1,2,27,6,5,0.135299689,3.86053181919254,0.73061832,0.0543936468220512,0.73061832,29.0,10.0,8.7,19.6,
883,IA,Winnebago,28.6,2,4,3,3,0.284117814,3.8397986312323757,0.378823752,0.188129056532781,0.378823752,28.0,9.7,8.5,15.0,
884,IA,Winneshiek,25.4,2,8,5,5,0.240755008,3.0134466532786335,0.385208012,0.0972715334857254,0.385208012,26.9,7.9,8.0,9.5,
885,IA,Woodbury,34.3,3,95,20,19,0.185780915,6.419618805457669,0.928904577,0.0291888420786347,0.928904577,29.6,10.1,9.0,19.6,
886,IA,Worth,33.7,2,3,2,2,0.262329486,1.7739380492188337,0.393494229,0.264131008980454,0.393494229,29.2,11.9,8.4,15.1,
887,IA,Wright,34.4,2,8,5,4,0.31152648,1.4025238951303876,0.62305296,0.156506768917756,0.62305296,27.9,10.7,9.1,18.2,
888,KS,Allen,34.2,1,5,3,2,0.154930669,9.782259944308803,0.387326671,0.0786534528865817,0.387326671,31.4,10.9,9.9,26.0,
889,KS,Anderson,33.3,1,4,3,3,0.380565774,5.658535025271835,0.507421033,0.127762872109365,0.507421033,29.6,9.8,9.4,19.9,
890,KS,Atchison,33.1,1,12,4,3,0.181675044,4.12761221068576,0.726700176,0.061050061050061,0.726700176,31.6,8.7,8.9,21.5,
891,KS,Barber,36.7,1,4,5,3,0.612619971,2.124652253492738,0.816826629,0.213310580204778,0.816826629,30.8,9.1,10.0,17.3,
892,KS,Barton,35.4,1,19,4,4,0.146065364,6.028286810409916,0.69381048,0.0373482726423903,0.69381048,31.3,9.5,10.5,20.1,
893,KS,Bourbon,33.9,1,9,2,2,0.135391281,5.156551773312035,0.609260764,0.0684134911404529,0.609260764,30.6,13.0,8.7,26.5,
894,KS,Brown,29.6,1,5,2,3,0.30565461,1.8077391112229466,0.50942435,0.103263114415531,0.50942435,30.6,11.7,10.2,23.0,
895,KS,Butler,31.9,2,51,8,5,0.075497909,6.920377858518352,0.770078669,0.0298396120850429,0.770078669,30.5,9.9,9.3,12.8,
896,KS,Chase,28.3,0,0,1,1,0.371471025,20.501517408744373,0.0,0.0,0.0,30.7,11.9,9.4,16.5,
897,KS,Chautauqua,34.1,0,0,1,1,0.287273772,8.116841673650205,0.0,0.0,0.0,29.9,12.6,10.7,25.6,
898,KS,Cherokee,37.0,0,11,3,4,0.19242796,3.1702696114651485,0.529176889,0.0,0.529176889,30.9,12.2,9.9,27.8,
899,KS,Cheyenne,33.5,0,1,4,4,1.485332343,2.589163811769428,0.371333086,0.0,0.371333086,29.2,13.7,10.6,19.2,
900,KS,Clark,31.2,0,1,2,1,0.46641791,25.237020313041448,0.46641791,0.0,0.46641791,29.7,11.8,10.7,15.6,
901,KS,Clay,36.2,0,4,1,2,0.240471324,6.607723936684043,0.480942648,0.0,0.480942648,30.0,14.1,9.5,16.9,
902,KS,Cloud,29.9,2,5,2,2,0.21310602,7.777972175831889,0.532765051,0.218579234972678,0.532765051,29.9,12.6,11.1,18.1,
903,KS,Coffey,30.5,3,6,3,2,0.237163524,9.35813873087727,0.711490573,0.355745286374956,0.711490573,30.7,9.9,9.2,12.4,
904,KS,Comanche,33.6,0,1,2,2,1.023541453,3.8225908460471447,0.511770727,0.0,0.511770727,29.9,11.1,10.6,15.1,
905,KS,Cowley,36.0,2,16,4,5,0.139031783,7.548584101005261,0.444901705,0.0559393617318826,0.444901705,30.4,11.2,8.9,21.4,
906,KS,Crawford,33.0,1,20,5,7,0.178162382,6.979452502386339,0.509035378,0.025533653355122,0.509035378,31.0,11.5,9.0,24.5,
907,KS,Decatur,36.1,1,1,1,1,0.343878955,4.725285772058325,0.343878955,0.353107344632768,0.343878955,30.1,12.5,11.2,19.6,
908,KS,Dickinson,31.9,1,11,4,4,0.206249355,1.9581731295870861,0.567185728,0.0524548887956357,0.567185728,30.6,11.0,9.6,16.1,
909,KS,Doniphan,32.1,0,1,6,2,0.254000508,13.062080948101574,0.127000254,0.0,0.127000254,30.0,9.7,9.9,19.3,
910,KS,Douglas,24.2,5,99,17,16,0.137238924,3.3350808763858297,0.849165845,0.0418620227729404,0.849165845,26.6,6.5,6.2,13.2,
911,KS,Edwards,32.9,0,1,1,1,0.330033003,3.718550200637142,0.330033003,0.0,0.330033003,30.0,10.6,9.7,14.0,
912,KS,Elk,32.5,0,0,0,1,0.371195249,21.171995184615092,0.0,0.0,0.0,29.9,12.4,10.9,30.7,
913,KS,Ellis,31.6,2,32,4,5,0.172336539,2.8338021876331507,1.102953848,0.0692209185615893,1.102953848,29.6,8.9,7.7,12.2,
914,KS,Ellsworth,33.3,0,3,0,1,0.156445557,6.153538037734647,0.469336671,0.0,0.469336671,29.4,11.7,9.6,13.1,
915,KS,Finney,35.2,1,23,5,5,0.134466437,6.903736687648276,0.618545611,0.0272316322640379,0.618545611,32.1,9.5,7.9,20.5,
916,KS,Ford,30.6,1,16,5,7,0.20117833,6.133813194583845,0.459836183,0.0294368726266521,0.459836183,31.2,8.7,8.0,18.9,
917,KS,Franklin,33.8,1,15,2,3,0.117137168,12.676754714284549,0.585685838,0.0391236306729264,0.585685838,31.4,8.9,8.9,17.3,
918,KS,Geary,32.7,3,26,3,2,0.0544766,11.579581113265089,0.708196007,0.0843028157140449,0.708196007,28.2,7.9,8.7,20.1,
919,KS,Gove,30.2,0,3,3,2,0.733406674,7.864529833063265,1.100110011,0.0,1.100110011,29.5,11.9,11.7,14.9,
920,KS,Graham,28.9,0,2,1,1,0.389711613,3.570098789811898,0.779423227,0.0,0.779423227,29.3,11.1,11.3,16.9,
921,KS,Grant,35.6,0,5,2,1,0.127942682,3.3259686871298246,0.639713408,0.0,0.639713408,30.7,7.8,8.7,15.8,
922,KS,Gray,36.0,0,1,2,2,0.328839198,13.117219580259807,0.164419599,0.0,0.164419599,30.2,9.3,8.9,11.0,
923,KS,Greeley,32.6,1,0,1,1,0.768639508,21.331194806325822,0.0,0.771604938271605,0.0,31.1,10.7,10.2,18.4,
924,KS,Greenwood,32.7,2,1,5,3,0.474083439,9.659182520296412,0.158027813,0.325150382051699,0.158027813,29.8,12.8,10.0,24.6,
925,KS,Hamilton,37.1,1,1,1,1,0.384172109,28.36431244615234,0.384172109,0.394321766561514,0.384172109,29.8,8.9,9.2,19.8,
926,KS,Harper,34.2,2,3,3,4,0.687521485,5.970551690275075,0.515641114,0.351802990325418,0.515641114,29.8,11.0,10.4,19.6,
927,KS,Harvey,31.0,2,24,7,8,0.229753016,3.676433424877263,0.689259047,0.0572852519118953,0.689259047,28.6,10.3,8.8,13.5,
928,KS,Haskell,33.9,0,1,1,2,0.48709206,31.156015020160005,0.24354603,0.0,0.24354603,30.3,9.8,8.4,16.0,
929,KS,Hodgeman,32.0,0,1,1,1,0.521920668,6.535489231377192,0.521920668,0.0,0.521920668,31.3,13.7,10.1,12.2,
930,KS,Jackson,33.4,1,5,3,3,0.221582096,3.735447524977678,0.369303494,0.0752388834549695,0.369303494,30.4,10.4,9.4,14.2,
931,KS,Jefferson,29.9,1,4,5,3,0.15910899,0.21553220830275854,0.21214532,0.0529184526644441,0.21214532,32.1,10.0,9.8,13.9,
